id,Date,State,Total Confirmed Cases,Total Deaths
3804,Wed 3/1,Virginia,2288180,23738
3805,Wed 3/1,Washington,1928913,15728
3806,Wed 3/1,West Virginia,641856,8062
3807,Wed 3/1,Wisconsin,2001703,16382
3808,Wed 3/1,Wyoming,185159,2002
3809,Thu 3/2,Alabama,1642062,21511
3810,Thu 3/2,Alaska,307377,1438
3811,Thu 3/2,American Samoa,8320,34
3812,Thu 3/2,Arizona,2440294,33077
3813,Thu 3/2,Arkansas,1005212,12994
3814,Thu 3/2,California,12108673,103692
3815,Thu 3/2,Colorado,1762822,14127
3816,Thu 3/2,Connecticut,975537,12187
3817,Thu 3/2,Delaware,330793,3324
3818,Thu 3/2,District of Columbia,177714,1430
3819,Thu 3/2,Florida,7473371,86294
3820,Thu 3/2,Georgia,2976487,40918
3821,Thu 3/2,Guam,61951,421
3822,Thu 3/2,Hawaii,370946,1831
3823,Thu 3/2,Idaho,519977,5414
3824,Thu 3/2,Illinois,4080061,41443
3825,Thu 3/2,Indiana,2047622,26091
3826,Thu 3/2,Iowa,902075,10702
3827,Thu 3/2,Kansas,936416,10169
3828,Thu 3/2,Kentucky,1713220,18190
3829,Thu 3/2,Louisiana,1570671,18738
3830,Thu 3/2,Maine,316760,2935
3831,Thu 3/2,Maryland,1362962,16549
3832,Thu 3/2,Massachusetts,2220962,24249
3833,Thu 3/2,Michigan,3047915,42041
3834,Thu 3/2,Minnesota,1775264,14820
3835,Thu 3/2,Mississippi,989282,13379
3836,Thu 3/2,Missouri,1784433,23822
3837,Thu 3/2,Montana,328961,3674
3838,Thu 3/2,Nebraska,566305,5019
3839,Thu 3/2,Nevada,887803,12053
3840,Thu 3/2,New Hampshire,377661,2998
3841,Thu 3/2,New Jersey,3044070,36025
3842,Thu 3/2,New Mexico,669666,9065
3843,Thu 3/2,New York,6779740,79671
3844,Thu 3/2,North Carolina,3467226,29550
3845,Thu 3/2,North Dakota,286247,2512
3846,Thu 3/2,Northern Mariana Islands,13395,41
3847,Thu 3/2,Ohio,3392320,41875
3848,Thu 3/2,Oklahoma,1287378,16417
3849,Thu 3/2,Oregon,961523,9366
3850,Thu 3/2,Pennsylvania,3520813,50360
3851,Thu 3/2,Puerto Rico,1132331,5806
3852,Thu 3/2,Rhode Island,460045,3896
3853,Thu 3/2,South Carolina,1833731,20022
3854,Thu 3/2,South Dakota,278489,3202
3855,Thu 3/2,Tennessee,2446944,28933
3856,Thu 3/2,Texas,8337836,94157
3857,Thu 3/2,Utah,1089173,5287
3858,Thu 3/2,Vermont,152272,925
3859,Thu 3/2,Virgin Islands,24779,130
3860,Thu 3/2,Virginia,2289010,23738
3861,Thu 3/2,Washington,1928913,15731
3862,Thu 3/2,West Virginia,641856,8062
3863,Thu 3/2,Wisconsin,2002455,16385
3864,Thu 3/2,Wyoming,185159,2002
3865,Fri 3/3,Alabama,1642062,21511
3866,Fri 3/3,Alaska,307377,1438
3867,Fri 3/3,American Samoa,8320,34
3868,Fri 3/3,Arizona,2440294,33077
3869,Fri 3/3,Arkansas,1005464,13000
3870,Fri 3/3,California,12110014,103706
3871,Fri 3/3,Colorado,1763539,14138
3872,Fri 3/3,Connecticut,975727,12196
3873,Fri 3/3,Delaware,330793,3324
3874,Fri 3/3,District of Columbia,177714,1430
3875,Fri 3/3,Florida,7531055,86850
3876,Fri 3/3,Georgia,2976487,40918
3877,Fri 3/3,Guam,61951,421
3878,Fri 3/3,Hawaii,370946,1831
3879,Fri 3/3,Idaho,519985,5414
3880,Fri 3/3,Illinois,4080122,41443
3881,Fri 3/3,Indiana,2047622,26091
3882,Fri 3/3,Iowa,902075,10702
3883,Fri 3/3,Kansas,936416,10192
3884,Fri 3/3,Kentucky,1713220,18190
3885,Fri 3/3,Louisiana,1570671,18738
3886,Fri 3/3,Maine,316760,2935
3887,Fri 3/3,Maryland,1363338,16556
3888,Fri 3/3,Massachusetts,2220962,24249
3889,Fri 3/3,Michigan,3047915,42041
3890,Fri 3/3,Minnesota,1775264,14820
3891,Fri 3/3,Mississippi,989282,13379
3892,Fri 3/3,Missouri,1784686,23849
3893,Fri 3/3,Montana,329557,3675
3894,Fri 3/3,Nebraska,567487,5042
3895,Fri 3/3,Nevada,888983,12053
3896,Fri 3/3,New Hampshire,377661,2998
3897,Fri 3/3,New Jersey,3044969,36029
3898,Fri 3/3,New Mexico,669890,9066
3899,Fri 3/3,New York,6781487,79675
3900,Fri 3/3,North Carolina,3467226,29550
3901,Fri 3/3,North Dakota,286950,2512
3902,Fri 3/3,Northern Mariana Islands,13395,41
3903,Fri 3/3,Ohio,3392320,41875
3904,Fri 3/3,Oklahoma,1287378,16417
3905,Fri 3/3,Oregon,961523,9366
3906,Fri 3/3,Pennsylvania,3520813,50360
3907,Fri 3/3,Puerto Rico,1132792,5808
3908,Fri 3/3,Rhode Island,460045,3896
3909,Fri 3/3,South Carolina,1833731,20022
3910,Fri 3/3,South Dakota,278489,3202
3911,Fri 3/3,Tennessee,2446944,28933
3912,Fri 3/3,Texas,8337836,94161
3913,Fri 3/3,Utah,1089173,5287
3914,Fri 3/3,Vermont,152272,925
3915,Fri 3/3,Virgin Islands,24780,130
3916,Fri 3/3,Virginia,2289934,23738
3917,Fri 3/3,Washington,1928913,15731
3918,Fri 3/3,West Virginia,641856,8062
3919,Fri 3/3,Wisconsin,2003165,16395
3920,Fri 3/3,Wyoming,185159,2002
3921,Sat 3/4,Alabama,1642062,21511
3922,Sat 3/4,Alaska,307377,1438
3923,Sat 3/4,American Samoa,8320,34
3924,Sat 3/4,Arizona,2440294,33077
3925,Sat 3/4,Arkansas,1005790,13005
3926,Sat 3/4,California,12110014,103706
3927,Sat 3/4,Colorado,1763539,14138
3928,Sat 3/4,Connecticut,975727,12196
3929,Sat 3/4,Delaware,330793,3324
3930,Sat 3/4,District of Columbia,177714,1430
3931,Sat 3/4,Florida,7531055,86850
3932,Sat 3/4,Georgia,2976487,40918
3933,Sat 3/4,Guam,61951,421
3934,Sat 3/4,Hawaii,370946,1831
3935,Sat 3/4,Idaho,519985,5414
3936,Sat 3/4,Illinois,4080122,41443
3937,Sat 3/4,Indiana,2047622,26091
3938,Sat 3/4,Iowa,902075,10702
3939,Sat 3/4,Kansas,936416,10192
3940,Sat 3/4,Kentucky,1713220,18190
3941,Sat 3/4,Louisiana,1570671,18738
3942,Sat 3/4,Maine,316760,2935
3943,Sat 3/4,Maryland,1363338,16556
3944,Sat 3/4,Massachusetts,2220962,24249
3945,Sat 3/4,Michigan,3047915,42041
3946,Sat 3/4,Minnesota,1775264,14820
3947,Sat 3/4,Mississippi,989282,13379
3948,Sat 3/4,Missouri,1784687,23852
3949,Sat 3/4,Montana,329557,3675
3950,Sat 3/4,Nebraska,567487,5042
3951,Sat 3/4,Nevada,888983,12053
3952,Sat 3/4,New Hampshire,377661,2998
3953,Sat 3/4,New Jersey,3044969,36029
3954,Sat 3/4,New Mexico,669890,9066
3955,Sat 3/4,New York,6782482,79675
3956,Sat 3/4,North Carolina,3467226,29550
3957,Sat 3/4,North Dakota,286950,2512
3958,Sat 3/4,Northern Mariana Islands,13395,41
3959,Sat 3/4,Ohio,3392320,41875
3960,Sat 3/4,Oklahoma,1287378,16417
3961,Sat 3/4,Oregon,961523,9366
3962,Sat 3/4,Pennsylvania,3520813,50360
3963,Sat 3/4,Puerto Rico,1133141,5810
3964,Sat 3/4,Rhode Island,460045,3896
3965,Sat 3/4,South Carolina,1833731,20022
3966,Sat 3/4,South Dakota,278489,3202
3967,Sat 3/4,Tennessee,2446944,28933
3968,Sat 3/4,Texas,8337836,94161
3969,Sat 3/4,Utah,1089173,5287
3970,Sat 3/4,Vermont,152272,925
3971,Sat 3/4,Virgin Islands,24780,130
3972,Sat 3/4,Virginia,2289934,23738
3973,Sat 3/4,Washington,1928913,15731
3974,Sat 3/4,West Virginia,641856,8062
3975,Sat 3/4,Wisconsin,2003165,16395
3976,Sat 3/4,Wyoming,185159,2002
3977,Sun 3/5,Alabama,1642062,21511
3978,Sun 3/5,Alaska,307377,1438
3979,Sun 3/5,American Samoa,8320,34
3980,Sun 3/5,Arizona,2440294,33077
3981,Sun 3/5,Arkansas,1005847,13005
3982,Sun 3/5,California,12110014,103706
3983,Sun 3/5,Colorado,1763539,14138
3984,Sun 3/5,Connecticut,976074,12196
3985,Sun 3/5,Delaware,330793,3324
3986,Sun 3/5,District of Columbia,177714,1430
3987,Sun 3/5,Florida,7531055,86850
3988,Sun 3/5,Georgia,2976487,40918
3989,Sun 3/5,Guam,61951,421
3990,Sun 3/5,Hawaii,370946,1831
3991,Sun 3/5,Idaho,519985,5414
3992,Sun 3/5,Illinois,4080122,41443
3993,Sun 3/5,Indiana,2047622,26091
3994,Sun 3/5,Iowa,902075,10702
3995,Sun 3/5,Kansas,936416,10192
3996,Sun 3/5,Kentucky,1713220,18190
3997,Sun 3/5,Louisiana,1570671,18738
3998,Sun 3/5,Maine,316760,2935
3999,Sun 3/5,Maryland,1363338,16556
4000,Sun 3/5,Massachusetts,2220962,24249
4001,Sun 3/5,Michigan,3047915,42041
4002,Sun 3/5,Minnesota,1775264,14820
4003,Sun 3/5,Mississippi,989282,13379
4004,Sun 3/5,Missouri,1784687,23852
4005,Sun 3/5,Montana,329557,3675
4006,Sun 3/5,Nebraska,567487,5042
4007,Sun 3/5,Nevada,888983,12053
4008,Sun 3/5,New Hampshire,377661,2998
4009,Sun 3/5,New Jersey,3044969,36029
4010,Sun 3/5,New Mexico,669890,9066
4011,Sun 3/5,New York,6783247,79675
4012,Sun 3/5,North Carolina,3467226,29550
4013,Sun 3/5,North Dakota,286950,2512
4014,Sun 3/5,Northern Mariana Islands,13395,41
4015,Sun 3/5,Ohio,3392320,41875
4016,Sun 3/5,Oklahoma,1287378,16417
4017,Sun 3/5,Oregon,961523,9366
4018,Sun 3/5,Pennsylvania,3520813,50360
4019,Sun 3/5,Puerto Rico,1133539,5810
4020,Sun 3/5,Rhode Island,460045,3896
4021,Sun 3/5,South Carolina,1833731,20022
4022,Sun 3/5,South Dakota,278489,3202
4023,Sun 3/5,Tennessee,2446944,28933
4024,Sun 3/5,Texas,8337836,94161
4025,Sun 3/5,Utah,1089173,5287
4026,Sun 3/5,Vermont,152272,925
4027,Sun 3/5,Virgin Islands,24780,130
4028,Sun 3/5,Virginia,2289934,23738
4029,Sun 3/5,Washington,1928913,15731
4030,Sun 3/5,West Virginia,641856,8062
4031,Sun 3/5,Wisconsin,2003165,16395
4032,Sun 3/5,Wyoming,185159,2002
4033,Mon 3/6,Alabama,1642062,21511
4034,Mon 3/6,Alaska,307377,1438
4035,Mon 3/6,American Samoa,8320,34
4036,Mon 3/6,Arizona,2440294,33077
4037,Mon 3/6,Arkansas,1005930,13005
4038,Mon 3/6,California,12111875,103743
4039,Mon 3/6,Colorado,1764429,14142
4040,Mon 3/6,Connecticut,976156,12196
4041,Mon 3/6,Delaware,330793,3324
4042,Mon 3/6,District of Columbia,177714,1430
4043,Mon 3/6,Florida,7531055,86850
4044,Mon 3/6,Georgia,2976487,40918
4045,Mon 3/6,Guam,61951,421
4046,Mon 3/6,Hawaii,370946,1831
4047,Mon 3/6,Idaho,520001,5414
4048,Mon 3/6,Illinois,4080183,41443
4049,Mon 3/6,Indiana,2047622,26091
4050,Mon 3/6,Iowa,902075,10702
4051,Mon 3/6,Kansas,936456,10192
4052,Mon 3/6,Kentucky,1718471,18224
4053,Mon 3/6,Louisiana,1570671,18738
4054,Mon 3/6,Maine,316760,2935
4055,Mon 3/6,Maryland,1363863,16561
4056,Mon 3/6,Massachusetts,2220962,24249
4057,Mon 3/6,Michigan,3047915,42041
4058,Mon 3/6,Minnesota,1775264,14820
4059,Mon 3/6,Mississippi,989282,13379
4060,Mon 3/6,Missouri,1784974,23852
4061,Mon 3/6,Montana,329637,3675
4062,Mon 3/6,Nebraska,567608,5042
4063,Mon 3/6,Nevada,888983,12053
4064,Mon 3/6,New Hampshire,378089,3002
4065,Mon 3/6,New Jersey,3046838,36029
4066,Mon 3/6,New Mexico,670301,9071
4067,Mon 3/6,New York,6785652,79680
4068,Mon 3/6,North Carolina,3467226,29550
4069,Mon 3/6,North Dakota,286950,2512
4070,Mon 3/6,Northern Mariana Islands,13395,41
4071,Mon 3/6,Ohio,3392320,41875
4072,Mon 3/6,Oklahoma,1287378,16417
4073,Mon 3/6,Oregon,961523,9366
4074,Mon 3/6,Pennsylvania,3520978,50360
4075,Mon 3/6,Puerto Rico,1133738,5810
4076,Mon 3/6,Rhode Island,460045,3896
4077,Mon 3/6,South Carolina,1833731,20022
4078,Mon 3/6,South Dakota,278489,3202
4079,Mon 3/6,Tennessee,2446944,28933
4080,Mon 3/6,Texas,8337836,94163
4081,Mon 3/6,Utah,1089173,5287
4082,Mon 3/6,Vermont,152272,925
4083,Mon 3/6,Virgin Islands,24780,130
4084,Mon 3/6,Virginia,2289934,23738
4085,Mon 3/6,Washington,1928913,15731
4086,Mon 3/6,West Virginia,641856,8062
4087,Mon 3/6,Wisconsin,2003165,16395
4088,Mon 3/6,Wyoming,185159,2002
4089,Tue 3/7,Alabama,1642062,21511
4090,Tue 3/7,Alaska,307958,1438
4091,Tue 3/7,American Samoa,8320,34
4092,Tue 3/7,Arizona,2440294,33077
4093,Tue 3/7,Arkansas,1006336,13013
4094,Tue 3/7,California,12112791,103753
4095,Tue 3/7,Colorado,1764893,14147
4096,Tue 3/7,Connecticut,976310,12196
4097,Tue 3/7,Delaware,330793,3324
4098,Tue 3/7,District of Columbia,177714,1430
4099,Tue 3/7,Florida,7531055,86850
4100,Tue 3/7,Georgia,2976487,40918
4101,Tue 3/7,Guam,61951,421
4102,Tue 3/7,Hawaii,370946,1831
4103,Tue 3/7,Idaho,520018,5414
4104,Tue 3/7,Illinois,4080183,41443
4105,Tue 3/7,Indiana,2047622,26091
4106,Tue 3/7,Iowa,902075,10702
4107,Tue 3/7,Kansas,936456,10192
4108,Tue 3/7,Kentucky,1718471,18224
4109,Tue 3/7,Louisiana,1570671,18738
4110,Tue 3/7,Maine,318130,2940
4111,Tue 3/7,Maryland,1364777,16576
4112,Tue 3/7,Massachusetts,2220962,24249
4113,Tue 3/7,Michigan,3054792,42150
4114,Tue 3/7,Minnesota,1775264,14820
4115,Tue 3/7,Mississippi,989282,13379
4116,Tue 3/7,Missouri,1787905,23883
4117,Tue 3/7,Montana,329637,3675
4118,Tue 3/7,Nebraska,567608,5045
4119,Tue 3/7,Nevada,888983,12053
4120,Tue 3/7,New Hampshire,378089,3002
4121,Tue 3/7,New Jersey,3047556,36042
4122,Tue 3/7,New Mexico,670508,9073
4123,Tue 3/7,New York,6786691,79689
4124,Tue 3/7,North Carolina,3467226,29550
4125,Tue 3/7,North Dakota,286950,2512
4126,Tue 3/7,Northern Mariana Islands,13395,41
4127,Tue 3/7,Ohio,3392320,41875
4128,Tue 3/7,Oklahoma,1287378,16417
4129,Tue 3/7,Oregon,961523,9366
4130,Tue 3/7,Pennsylvania,3520978,50360
4131,Tue 3/7,Puerto Rico,1133815,5816
4132,Tue 3/7,Rhode Island,460045,3896
4133,Tue 3/7,South Carolina,1836568,20081
4134,Tue 3/7,South Dakota,278489,3202
4135,Tue 3/7,Tennessee,2446944,28933
4136,Tue 3/7,Texas,8337836,94170
4137,Tue 3/7,Utah,1089173,5287
4138,Tue 3/7,Vermont,152272,925
4139,Tue 3/7,Virgin Islands,24795,130
4140,Tue 3/7,Virginia,2291951,23755
4141,Tue 3/7,Washington,1928913,15731
4142,Tue 3/7,West Virginia,641856,8062
4143,Tue 3/7,Wisconsin,2005207,16416
4144,Tue 3/7,Wyoming,185385,2004
4145,Wed 3/8,Alabama,1644533,21534
4146,Wed 3/8,Alaska,307958,1438
4147,Wed 3/8,American Samoa,8320,34
4148,Wed 3/8,Arizona,2444144,33103
4149,Wed 3/8,Arkansas,1006622,13019
4150,Wed 3/8,California,12114454,103764
4151,Wed 3/8,Colorado,1765362,14181
4152,Wed 3/8,Connecticut,976494,12196
4153,Wed 3/8,Delaware,330793,3324
4154,Wed 3/8,District of Columbia,177714,1430
4155,Wed 3/8,Florida,7531055,86850
4156,Wed 3/8,Georgia,2979279,40974
4157,Wed 3/8,Guam,61951,421
4158,Wed 3/8,Hawaii,371456,1838
4159,Wed 3/8,Idaho,521202,5430
4160,Wed 3/8,Illinois,4080247,41443
4161,Wed 3/8,Indiana,2051104,26091
4162,Wed 3/8,Iowa,903991,10727
4163,Wed 3/8,Kansas,938176,10192
4164,Wed 3/8,Kentucky,1718471,18224
4165,Wed 3/8,Louisiana,1573810,18766
4166,Wed 3/8,Maine,318130,2940
4167,Wed 3/8,Maryland,1365143,16583
4168,Wed 3/8,Massachusetts,2220962,24249
4169,Wed 3/8,Michigan,3054792,42150
4170,Wed 3/8,Minnesota,1775264,14820
4171,Wed 3/8,Mississippi,990756,13395
4172,Wed 3/8,Missouri,1788176,23884
4173,Wed 3/8,Montana,329637,3675
4174,Wed 3/8,Nebraska,567735,5046
4175,Wed 3/8,Nevada,888983,12059
4176,Wed 3/8,New Hampshire,378114,3002
4177,Wed 3/8,New Jersey,3048211,36049
4178,Wed 3/8,New Mexico,670688,9076
4179,Wed 3/8,New York,6788050,79701
4180,Wed 3/8,North Carolina,3472644,29576
4181,Wed 3/8,North Dakota,286950,2512
4182,Wed 3/8,Northern Mariana Islands,13395,41
4183,Wed 3/8,Ohio,3392320,41875
4184,Wed 3/8,Oklahoma,1287378,16417
4185,Wed 3/8,Oregon,963565,9378
4186,Wed 3/8,Pennsylvania,3527854,50477
4187,Wed 3/8,Puerto Rico,1134208,5820
4188,Wed 3/8,Rhode Island,460045,3896
4189,Wed 3/8,South Carolina,1836568,20081
4190,Wed 3/8,South Dakota,279130,3210
4191,Wed 3/8,Tennessee,2451936,28971
4192,Wed 3/8,Texas,8350220,94241
4193,Wed 3/8,Utah,1089173,5287
4194,Wed 3/8,Vermont,152618,929
4195,Wed 3/8,Virgin Islands,24798,130
4196,Wed 3/8,Virginia,2291951,23755
4197,Wed 3/8,Washington,1928913,15747
4198,Wed 3/8,West Virginia,643270,8091
4199,Wed 3/8,Wisconsin,2005883,16425
4200,Wed 3/8,Wyoming,185385,2004
4201,Thu 3/9,Alabama,1644533,21570
4202,Thu 3/9,Alaska,307958,1438
4203,Thu 3/9,American Samoa,8320,34
4204,Thu 3/9,Arizona,2444144,33104
4205,Thu 3/9,Arkansas,1006883,13026
4206,Thu 3/9,California,12131977,103987
4207,Thu 3/9,Colorado,1765792,14182
4208,Thu 3/9,Connecticut,976657,12220
4209,Thu 3/9,Delaware,330793,3324
4210,Thu 3/9,District of Columbia,177945,1432
4211,Thu 3/9,Florida,7531055,86850
4212,Thu 3/9,Georgia,2979279,40978
4213,Thu 3/9,Guam,61951,421
4214,Thu 3/9,Hawaii,371456,1838
4215,Thu 3/9,Idaho,521240,5430
4216,Thu 3/9,Illinois,4090398,41496
4217,Thu 3/9,Indiana,2051104,26115
4218,Thu 3/9,Iowa,903991,10727
4219,Thu 3/9,Kansas,938176,10196
4220,Thu 3/9,Kentucky,1718471,18241
4221,Thu 3/9,Louisiana,1573810,18766
4222,Thu 3/9,Maine,318130,2945
4223,Thu 3/9,Maryland,1365574,16613
4224,Thu 3/9,Massachusetts,2224337,24333
4225,Thu 3/9,Michigan,3054792,42150
4226,Thu 3/9,Minnesota,1778866,14870
4227,Thu 3/9,Mississippi,990756,13405
4228,Thu 3/9,Missouri,1788340,23922
4229,Thu 3/9,Montana,329637,3677
4230,Thu 3/9,Nebraska,567735,5050
4231,Thu 3/9,Nevada,890126,12067
4232,Thu 3/9,New Hampshire,378428,3006
4233,Thu 3/9,New Jersey,3048984,36054
4234,Thu 3/9,New Mexico,670929,9081
4235,Thu 3/9,New York,6789563,79986
4236,Thu 3/9,North Carolina,3472644,29677
4237,Thu 3/9,North Dakota,286950,2517
4238,Thu 3/9,Northern Mariana Islands,13395,41
4239,Thu 3/9,Ohio,3400652,41974
4240,Thu 3/9,Oklahoma,1290929,16485
4241,Thu 3/9,Oregon,963565,9378
4242,Thu 3/9,Pennsylvania,3527854,50482
4243,Thu 3/9,Puerto Rico,1134650,5823
4244,Thu 3/9,Rhode Island,460697,3902
4245,Thu 3/9,South Carolina,1836568,20128
4246,Thu 3/9,South Dakota,279130,3210
4247,Thu 3/9,Tennessee,2451936,28971
4248,Thu 3/9,Texas,8350220,94371
4249,Thu 3/9,Utah,1090669,5298
4250,Thu 3/9,Vermont,152618,929
4251,Thu 3/9,Virgin Islands,24813,130
4252,Thu 3/9,Virginia,2291951,23767
4253,Thu 3/9,Washington,1928913,15749
4254,Thu 3/9,West Virginia,643270,8104
4255,Thu 3/9,Wisconsin,2006589,16437
4256,Thu 3/9,Wyoming,185385,2005
4257,Fri 3/10,Alabama,1644533,21570
4258,Fri 3/10,Alaska,307958,1438
4259,Fri 3/10,American Samoa,8320,34
4260,Fri 3/10,Arizona,2444144,33104
4261,Fri 3/10,Arkansas,1007200,13033
4262,Fri 3/10,California,12133065,103999
4263,Fri 3/10,Colorado,1766384,14184
4264,Fri 3/10,Connecticut,976750,12220
4265,Fri 3/10,Delaware,332158,3330
4266,Fri 3/10,District of Columbia,177945,1432
4267,Fri 3/10,Florida,7531055,86850
4268,Fri 3/10,Georgia,2979279,40978
4269,Fri 3/10,Guam,61951,421
4270,Fri 3/10,Hawaii,371456,1838
4271,Fri 3/10,Idaho,521256,5430
4272,Fri 3/10,Illinois,4090437,41496
4273,Fri 3/10,Indiana,2051104,26115
4274,Fri 3/10,Iowa,903991,10727
4275,Fri 3/10,Kansas,938176,10208
4276,Fri 3/10,Kentucky,1718471,18241
4277,Fri 3/10,Louisiana,1573810,18766
4278,Fri 3/10,Maine,318130,2945
4279,Fri 3/10,Maryland,1365982,16617
4280,Fri 3/10,Massachusetts,2224337,24333
4281,Fri 3/10,Michigan,3054792,42150
4282,Fri 3/10,Minnesota,1778866,14870
4283,Fri 3/10,Mississippi,990756,13405
4284,Fri 3/10,Missouri,1788477,23924
4285,Fri 3/10,Montana,330157,3680
4286,Fri 3/10,Nebraska,568983,5065
4287,Fri 3/10,Nevada,890126,12067
4288,Fri 3/10,New Hampshire,378428,3006
4289,Fri 3/10,New Jersey,3049952,36058
4290,Fri 3/10,New Mexico,671132,9082
4291,Fri 3/10,New York,6790972,79962
4292,Fri 3/10,North Carolina,3472644,29677
4293,Fri 3/10,North Dakota,287594,2517
4294,Fri 3/10,Northern Mariana Islands,13395,41
4295,Fri 3/10,Ohio,3400652,41974
4296,Fri 3/10,Oklahoma,1290929,16485
4297,Fri 3/10,Oregon,963565,9378
4298,Fri 3/10,Pennsylvania,3527854,50482
4299,Fri 3/10,Puerto Rico,1135112,5824
4300,Fri 3/10,Rhode Island,460697,3902
4301,Fri 3/10,South Carolina,1836568,20128
4302,Fri 3/10,South Dakota,279130,3210
4303,Fri 3/10,Tennessee,2451936,28971
4304,Fri 3/10,Texas,8350220,94374
4305,Fri 3/10,Utah,1090669,5298
4306,Fri 3/10,Vermont,152618,929
4307,Fri 3/10,Virgin Islands,24813,130
4308,Fri 3/10,Virginia,2291951,23767
4309,Fri 3/10,Washington,1928913,15749
4310,Fri 3/10,West Virginia,643270,8104
4311,Fri 3/10,Wisconsin,2007241,16440
4312,Fri 3/10,Wyoming,185385,2005
4313,Sat 3/11,Alabama,1644533,21570
4314,Sat 3/11,Alaska,307958,1438
4315,Sat 3/11,American Samoa,8320,34
4316,Sat 3/11,Arizona,2444144,33104
4317,Sat 3/11,Arkansas,1007381,13038
4318,Sat 3/11,California,12133065,103999
4319,Sat 3/11,Colorado,1766384,14184
4320,Sat 3/11,Connecticut,976750,12220
4321,Sat 3/11,Delaware,332158,3330
4322,Sat 3/11,District of Columbia,177945,1432
4323,Sat 3/11,Florida,7531055,86850
4324,Sat 3/11,Georgia,2979279,40978
4325,Sat 3/11,Guam,61951,421
4326,Sat 3/11,Hawaii,371456,1838
4327,Sat 3/11,Idaho,521256,5430
4328,Sat 3/11,Illinois,4090437,41496
4329,Sat 3/11,Indiana,2051104,26115
4330,Sat 3/11,Iowa,903991,10727
4331,Sat 3/11,Kansas,938176,10208
4332,Sat 3/11,Kentucky,1718471,18241
4333,Sat 3/11,Louisiana,1573810,18766
4334,Sat 3/11,Maine,318130,2945
4335,Sat 3/11,Maryland,1365982,16617
4336,Sat 3/11,Massachusetts,2224337,24333
4337,Sat 3/11,Michigan,3054792,42150
4338,Sat 3/11,Minnesota,1778866,14870
4339,Sat 3/11,Mississippi,990756,13405
4340,Sat 3/11,Missouri,1788477,23924
4341,Sat 3/11,Montana,330157,3680
4342,Sat 3/11,Nebraska,568983,5065
4343,Sat 3/11,Nevada,890126,12067
4344,Sat 3/11,New Hampshire,378428,3006
4345,Sat 3/11,New Jersey,3049952,36058
4346,Sat 3/11,New Mexico,671132,9082
4347,Sat 3/11,New York,6791884,79962
4348,Sat 3/11,North Carolina,3472644,29677
4349,Sat 3/11,North Dakota,287594,2517
4350,Sat 3/11,Northern Mariana Islands,13395,41
4351,Sat 3/11,Ohio,3400652,41974
4352,Sat 3/11,Oklahoma,1290929,16485
4353,Sat 3/11,Oregon,963565,9378
4354,Sat 3/11,Pennsylvania,3527854,50482
4355,Sat 3/11,Puerto Rico,1135508,5825
4356,Sat 3/11,Rhode Island,460697,3902
4357,Sat 3/11,South Carolina,1836568,20128
4358,Sat 3/11,South Dakota,279130,3210
4359,Sat 3/11,Tennessee,2451936,28971
4360,Sat 3/11,Texas,8350220,94374
4361,Sat 3/11,Utah,1090669,5298
4362,Sat 3/11,Vermont,152618,929
4363,Sat 3/11,Virgin Islands,24813,130
4364,Sat 3/11,Virginia,2291951,23767
4365,Sat 3/11,Washington,1928913,15749
4366,Sat 3/11,West Virginia,643270,8104
4367,Sat 3/11,Wisconsin,2007241,16440
4368,Sat 3/11,Wyoming,185385,2005
4369,Sun 3/12,Alabama,1644533,21570
4370,Sun 3/12,Alaska,307958,1438
4371,Sun 3/12,American Samoa,8320,34
4372,Sun 3/12,Arizona,2444144,33104
4373,Sun 3/12,Arkansas,1007381,13038
4374,Sun 3/12,California,12133065,103999
4375,Sun 3/12,Colorado,1766384,14184
4376,Sun 3/12,Connecticut,977109,12219
4377,Sun 3/12,Delaware,332158,3330
4378,Sun 3/12,District of Columbia,177945,1432
4379,Sun 3/12,Florida,7531055,86850
4380,Sun 3/12,Georgia,2979279,40978
4381,Sun 3/12,Guam,61951,421
4382,Sun 3/12,Hawaii,371456,1838
4383,Sun 3/12,Idaho,521256,5430
4384,Sun 3/12,Illinois,4090437,41496
4385,Sun 3/12,Indiana,2051104,26115
4386,Sun 3/12,Iowa,903991,10727
4387,Sun 3/12,Kansas,938176,10208
4388,Sun 3/12,Kentucky,1718471,18241
4389,Sun 3/12,Louisiana,1573810,18766
4390,Sun 3/12,Maine,318130,2945
4391,Sun 3/12,Maryland,1365982,16617
4392,Sun 3/12,Massachusetts,2224337,24333
4393,Sun 3/12,Michigan,3054792,42150
4394,Sun 3/12,Minnesota,1778866,14870
4395,Sun 3/12,Mississippi,990756,13405
4396,Sun 3/12,Missouri,1788477,23924
4397,Sun 3/12,Montana,330157,3680
4398,Sun 3/12,Nebraska,568983,5065
4399,Sun 3/12,Nevada,890126,12067
4400,Sun 3/12,New Hampshire,378428,3006
4401,Sun 3/12,New Jersey,3049952,36058
4402,Sun 3/12,New Mexico,671132,9082
4403,Sun 3/12,New York,6792530,79962
4404,Sun 3/12,North Carolina,3472644,29677
4405,Sun 3/12,North Dakota,287594,2517
4406,Sun 3/12,Northern Mariana Islands,13395,41
4407,Sun 3/12,Ohio,3400652,41974
4408,Sun 3/12,Oklahoma,1290929,16485
4409,Sun 3/12,Oregon,963565,9378
